local_datetime,settlementPeriod,imbalanceQuantityMAW
2020-01-12 20:30:00+00:00,42,-69.7406
2020-01-12 21:00:00+00:00,43,82.3422
2020-01-12 21:30:00+00:00,44,-69.7836
2020-01-12 22:00:00+00:00,45,-205.5364
2020-01-12 22:30:00+00:00,46,-401.1242
2020-01-12 23:00:00+00:00,47,-10.5715
2020-01-12 23:30:00+00:00,48,-48.3521
2020-01-13 00:00:00+00:00,1,-259.6367
2020-01-13 00:30:00+00:00,2,-348.1348
2020-01-13 01:00:00+00:00,3,-239.9281
2020-01-13 01:30:00+00:00,4,-391.0285
2020-01-13 02:00:00+00:00,5,3.4506
2020-01-13 02:30:00+00:00,6,-155.8756
2020-01-13 03:00:00+00:00,7,137.645
2020-01-13 03:30:00+00:00,8,50.5903
2020-01-13 04:00:00+00:00,9,-87.3772
2020-01-13 04:30:00+00:00,10,-191.5227
2020-01-13 05:00:00+00:00,11,71.2691
2020-01-13 05:30:00+00:00,12,191.6688
2020-01-13 06:00:00+00:00,13,277.3631
2020-01-13 06:30:00+00:00,14,95.1369
2020-01-13 07:00:00+00:00,15,163.7277
2020-01-13 07:30:00+00:00,16,258.155
2020-01-13 08:00:00+00:00,17,228.0543
2020-01-13 08:30:00+00:00,18,55.5371
2020-01-13 09:00:00+00:00,19,118.4161
2020-01-13 09:30:00+00:00,20,-102.506
2020-01-13 10:00:00+00:00,21,113.385
2020-01-13 10:30:00+00:00,22,-114.9915
2020-01-13 11:00:00+00:00,23,-254.6302
2020-01-13 11:30:00+00:00,24,-72.7049
2020-01-13 12:00:00+00:00,25,232.9998
2020-01-13 12:30:00+00:00,26,247.6136
2020-01-13 13:00:00+00:00,27,80.5295
2020-01-13 13:30:00+00:00,28,193.5894
2020-01-13 14:00:00+00:00,29,-5.5912
2020-01-13 14:30:00+00:00,30,73.499
2020-01-13 15:00:00+00:00,31,59.6207
2020-01-13 15:30:00+00:00,32,371.8046
2020-01-13 16:00:00+00:00,33,885.8418
2020-01-13 16:30:00+00:00,34,966.6097
2020-01-13 17:00:00+00:00,35,761.5701
2020-01-13 17:30:00+00:00,36,445.3667
2020-01-13 18:00:00+00:00,37,60.1161
2020-01-13 18:30:00+00:00,38,38.684
2020-01-13 19:00:00+00:00,39,141.7157
2020-01-13 19:30:00+00:00,40,311.3031
2020-01-13 20:00:00+00:00,41,165.2693
2020-01-13 20:30:00+00:00,42,346.2276
2020-01-13 21:00:00+00:00,43,93.1985
2020-01-13 21:30:00+00:00,44,-516.2823
2020-01-13 22:00:00+00:00,45,-218.322
2020-01-13 22:30:00+00:00,46,-542.7745
2020-01-13 23:00:00+00:00,47,538.1926
2020-01-13 23:30:00+00:00,48,302.8889
2020-01-14 00:00:00+00:00,1,338.083
2020-01-14 00:30:00+00:00,2,98.5547
2020-01-14 01:00:00+00:00,3,393.6582
2020-01-14 01:30:00+00:00,4,247.7844
2020-01-14 02:00:00+00:00,5,23.0909
2020-01-14 02:30:00+00:00,6,-94.9199
2020-01-14 03:00:00+00:00,7,-342.0753
2020-01-14 03:30:00+00:00,8,-452.0603
2020-01-14 04:00:00+00:00,9,26.8798
2020-01-14 04:30:00+00:00,10,69.5936
2020-01-14 05:00:00+00:00,11,-129.6855
2020-01-14 05:30:00+00:00,12,73.39
2020-01-14 06:00:00+00:00,13,111.0465
2020-01-14 06:30:00+00:00,14,275.6377
2020-01-14 07:00:00+00:00,15,73.5683
2020-01-14 07:30:00+00:00,16,204.7433
2020-01-14 08:00:00+00:00,17,162.9026
2020-01-14 08:30:00+00:00,18,188.2822
2020-01-14 09:00:00+00:00,19,121.5128
2020-01-14 09:30:00+00:00,20,194.1902
2020-01-14 10:00:00+00:00,21,500.2514
2020-01-14 10:30:00+00:00,22,549.4138
2020-01-14 11:00:00+00:00,23,349.3587
2020-01-14 11:30:00+00:00,24,646.876
2020-01-14 12:00:00+00:00,25,1069.641
2020-01-14 12:30:00+00:00,26,1183.7697
2020-01-14 13:00:00+00:00,27,1186.4822
2020-01-14 13:30:00+00:00,28,1342.878
2020-01-14 14:00:00+00:00,29,1588.0511
2020-01-14 14:30:00+00:00,30,879.535
2020-01-14 15:00:00+00:00,31,576.6932
2020-01-14 15:30:00+00:00,32,765.6353
2020-01-14 16:00:00+00:00,33,1099.7767
2020-01-14 16:30:00+00:00,34,1530.7334
2020-01-14 17:00:00+00:00,35,1543.7388
2020-01-14 17:30:00+00:00,36,1042.7047
2020-01-14 18:00:00+00:00,37,289.8009
2020-01-14 18:30:00+00:00,38,6.429
2020-01-14 19:00:00+00:00,39,263.8537
2020-01-14 19:30:00+00:00,40,249.2712
2020-01-14 20:00:00+00:00,41,383.0893
2020-01-14 20:30:00+00:00,42,234.9737
2020-01-14 21:00:00+00:00,43,280.635
2020-01-14 21:30:00+00:00,44,242.6548
2020-01-14 22:00:00+00:00,45,445.7835
2020-01-14 22:30:00+00:00,46,14.238
2020-01-14 23:00:00+00:00,47,558.1257
2020-01-14 23:30:00+00:00,48,71.0196
2020-01-15 00:00:00+00:00,1,-148.2085
2020-01-15 00:30:00+00:00,2,46.779
2020-01-15 01:00:00+00:00,3,383.0697
2020-01-15 01:30:00+00:00,4,336.0232
2020-01-15 02:00:00+00:00,5,122.3999
2020-01-15 02:30:00+00:00,6,-26.7924
2020-01-15 03:00:00+00:00,7,-263.7349
2020-01-15 03:30:00+00:00,8,-608.9504
2020-01-15 04:00:00+00:00,9,-388.911
2020-01-15 04:30:00+00:00,10,-358.6124
2020-01-15 05:00:00+00:00,11,-108.8703
2020-01-15 05:30:00+00:00,12,206.7937
2020-01-15 06:00:00+00:00,13,-179.9208
2020-01-15 06:30:00+00:00,14,260.4945
2020-01-15 07:00:00+00:00,15,-107.9599
2020-01-15 07:30:00+00:00,16,269.0074
2020-01-15 08:00:00+00:00,17,473.8185
2020-01-15 08:30:00+00:00,18,473.6872
2020-01-15 09:00:00+00:00,19,879.6298
2020-01-15 09:30:00+00:00,20,965.2423
2020-01-15 10:00:00+00:00,21,773.1766
2020-01-15 10:30:00+00:00,22,678.5155
2020-01-15 11:00:00+00:00,23,524.4585
2020-01-15 11:30:00+00:00,24,101.6467
2020-01-15 12:00:00+00:00,25,-76.0677
2020-01-15 12:30:00+00:00,26,-58.875
2020-01-15 13:00:00+00:00,27,39.3762
2020-01-15 13:30:00+00:00,28,-178.4365
2020-01-15 14:00:00+00:00,29,-184.3272
2020-01-15 14:30:00+00:00,30,-551.6692
2020-01-15 15:00:00+00:00,31,-612.3775
2020-01-15 15:30:00+00:00,32,-364.5132
2020-01-15 16:00:00+00:00,33,48.1458
2020-01-15 16:30:00+00:00,34,571.8951
2020-01-15 17:00:00+00:00,35,534.2982
2020-01-15 17:30:00+00:00,36,416.2566
2020-01-15 18:00:00+00:00,37,328.96
2020-01-15 18:30:00+00:00,38,252.6223
2020-01-15 19:00:00+00:00,39,19.1177
2020-01-15 19:30:00+00:00,40,-65.6376
2020-01-15 20:00:00+00:00,41,-358.8674
2020-01-15 20:30:00+00:00,42,-102.6515
2020-01-15 21:00:00+00:00,43,88.7791
2020-01-15 21:30:00+00:00,44,29.5313
2020-01-15 22:00:00+00:00,45,249.0738
2020-01-15 22:30:00+00:00,46,-67.2808
2020-01-15 23:00:00+00:00,47,-369.4456
2020-01-15 23:30:00+00:00,48,-220.8349
2020-01-16 00:00:00+00:00,1,227.8156
2020-01-16 00:30:00+00:00,2,287.3684
2020-01-16 01:00:00+00:00,3,290.9641
2020-01-16 01:30:00+00:00,4,92.4477
2020-01-16 02:00:00+00:00,5,133.2251
2020-01-16 02:30:00+00:00,6,-23.7828
2020-01-16 03:00:00+00:00,7,-411.8506
2020-01-16 03:30:00+00:00,8,-355.6333
2020-01-16 04:00:00+00:00,9,-34.3751
2020-01-16 04:30:00+00:00,10,-20.0276
2020-01-16 05:00:00+00:00,11,109.4965
2020-01-16 05:30:00+00:00,12,325.4504
2020-01-16 06:00:00+00:00,13,292.4605
2020-01-16 06:30:00+00:00,14,504.9699
2020-01-16 07:00:00+00:00,15,242.7129
2020-01-16 07:30:00+00:00,16,499.8419
2020-01-16 08:00:00+00:00,17,16.9102
2020-01-16 08:30:00+00:00,18,-120.0054
2020-01-16 09:00:00+00:00,19,-0.4668
2020-01-16 09:30:00+00:00,20,111.7431
2020-01-16 10:00:00+00:00,21,290.1942
2020-01-16 10:30:00+00:00,22,232.889
2020-01-16 11:00:00+00:00,23,-54.6038
2020-01-16 11:30:00+00:00,24,216.5571
2020-01-16 12:00:00+00:00,25,271.3946
2020-01-16 12:30:00+00:00,26,226.352
2020-01-16 13:00:00+00:00,27,-94.0451
2020-01-16 13:30:00+00:00,28,-14.9255
2020-01-16 14:00:00+00:00,29,221.6968
2020-01-16 14:30:00+00:00,30,-28.9603
2020-01-16 15:00:00+00:00,31,111.2056
2020-01-16 15:30:00+00:00,32,183.7534
2020-01-16 16:00:00+00:00,33,288.0642
2020-01-16 16:30:00+00:00,34,225.5072
2020-01-16 17:00:00+00:00,35,195.7006
2020-01-16 17:30:00+00:00,36,228.9692
2020-01-16 18:00:00+00:00,37,-31.361
2020-01-16 18:30:00+00:00,38,18.8047
2020-01-16 19:00:00+00:00,39,166.5726
2020-01-16 19:30:00+00:00,40,398.395
2020-01-16 20:00:00+00:00,41,380.1709
2020-01-16 20:30:00+00:00,42,391.0582
2020-01-16 21:00:00+00:00,43,413.9419
2020-01-16 21:30:00+00:00,44,-5.0598
2020-01-16 22:00:00+00:00,45,-30.9744
2020-01-16 22:30:00+00:00,46,-336.4784
2020-01-16 23:00:00+00:00,47,413.9233
2020-01-16 23:30:00+00:00,48,69.1785
2020-01-17 00:00:00+00:00,1,-107.9391
2020-01-17 00:30:00+00:00,2,172.2768
2020-01-17 01:00:00+00:00,3,-27.9444
2020-01-17 01:30:00+00:00,4,-106.8849
2020-01-17 02:00:00+00:00,5,-52.7149
2020-01-17 02:30:00+00:00,6,-96.9939
2020-01-17 03:00:00+00:00,7,-352.0686
2020-01-17 03:30:00+00:00,8,-245.7751
2020-01-17 04:00:00+00:00,9,-399.5725
2020-01-17 04:30:00+00:00,10,-228.2915
2020-01-17 05:00:00+00:00,11,-223.2783
2020-01-17 05:30:00+00:00,12,-238.6404
2020-01-17 06:00:00+00:00,13,13.3157
2020-01-17 06:30:00+00:00,14,-286.7248
2020-01-17 07:00:00+00:00,15,-176.7235
2020-01-17 07:30:00+00:00,16,66.4651
2020-01-17 08:00:00+00:00,17,324.6346
2020-01-17 08:30:00+00:00,18,333.0211
2020-01-17 09:00:00+00:00,19,286.6306
2020-01-17 09:30:00+00:00,20,-32.7772
2020-01-17 10:00:00+00:00,21,-53.8361
2020-01-17 10:30:00+00:00,22,5.9862
2020-01-17 11:00:00+00:00,23,581.1353
2020-01-17 11:30:00+00:00,24,128.8261
2020-01-17 12:00:00+00:00,25,-12.7158
2020-01-17 12:30:00+00:00,26,-137.1244
2020-01-17 13:00:00+00:00,27,-146.269
2020-01-17 13:30:00+00:00,28,-146.092
2020-01-17 14:00:00+00:00,29,-362.6124
2020-01-17 14:30:00+00:00,30,-91.2684
2020-01-17 15:00:00+00:00,31,-313.4504
2020-01-17 15:30:00+00:00,32,-210.6786
2020-01-17 16:00:00+00:00,33,-0.3614
2020-01-17 16:30:00+00:00,34,394.8195
2020-01-17 17:00:00+00:00,35,208.7565
2020-01-17 17:30:00+00:00,36,102.4026
2020-01-17 18:00:00+00:00,37,330.9665
2020-01-17 18:30:00+00:00,38,17.4749
2020-01-17 19:00:00+00:00,39,-15.7023
2020-01-17 19:30:00+00:00,40,167.8383
2020-01-17 20:00:00+00:00,41,346.0817
2020-01-17 20:30:00+00:00,42,228.0563
2020-01-17 21:00:00+00:00,43,61.7738
2020-01-17 21:30:00+00:00,44,-189.719
2020-01-17 22:00:00+00:00,45,-315.0605
2020-01-17 22:30:00+00:00,46,-446.2459
2020-01-17 23:00:00+00:00,47,-134.0449
2020-01-17 23:30:00+00:00,48,-304.6677
2020-01-18 00:00:00+00:00,1,-525.4167
2020-01-18 00:30:00+00:00,2,-252.5886
2020-01-18 01:00:00+00:00,3,5.1292
2020-01-18 01:30:00+00:00,4,-295.8017
2020-01-18 02:00:00+00:00,5,-292.6905
2020-01-18 02:30:00+00:00,6,-53.9102
2020-01-18 03:00:00+00:00,7,66.9565
2020-01-18 03:30:00+00:00,8,200.4488
2020-01-18 04:00:00+00:00,9,448.5253
2020-01-18 04:30:00+00:00,10,388.4834
2020-01-18 05:00:00+00:00,11,243.0142
2020-01-18 05:30:00+00:00,12,139.881
2020-01-18 06:00:00+00:00,13,35.1725
2020-01-18 06:30:00+00:00,14,221.2169
2020-01-18 07:00:00+00:00,15,528.8649
2020-01-18 07:30:00+00:00,16,474.9335
2020-01-18 08:00:00+00:00,17,161.7795
2020-01-18 08:30:00+00:00,18,447.2283
2020-01-18 09:00:00+00:00,19,500.3539
2020-01-18 09:30:00+00:00,20,403.1626
2020-01-18 10:00:00+00:00,21,249.7757
2020-01-18 10:30:00+00:00,22,87.2374
2020-01-18 11:00:00+00:00,23,123.6248
2020-01-18 11:30:00+00:00,24,37.8462
2020-01-18 12:00:00+00:00,25,-14.9665
2020-01-18 12:30:00+00:00,26,-17.0577
2020-01-18 13:00:00+00:00,27,-146.1792
2020-01-18 13:30:00+00:00,28,-177.5698
2020-01-18 14:00:00+00:00,29,-68.8483
2020-01-18 14:30:00+00:00,30,-14.6036
2020-01-18 15:00:00+00:00,31,71.7856
2020-01-18 15:30:00+00:00,32,23.7915
2020-01-18 16:00:00+00:00,33,-29.7053
2020-01-18 16:30:00+00:00,34,11.2586
2020-01-18 17:00:00+00:00,35,492.6348
2020-01-18 17:30:00+00:00,36,599.4153
2020-01-18 18:00:00+00:00,37,335.0714
2020-01-18 18:30:00+00:00,38,43.7916
2020-01-18 19:00:00+00:00,39,393.1787
2020-01-18 19:30:00+00:00,40,229.4159
2020-01-18 20:00:00+00:00,41,-27.8375
2020-01-18 20:30:00+00:00,42,137.9425
2020-01-18 21:00:00+00:00,43,211.4083
2020-01-18 21:30:00+00:00,44,-152.0474
2020-01-18 22:00:00+00:00,45,98.6528
2020-01-18 22:30:00+00:00,46,449.8334
2020-01-18 23:00:00+00:00,47,158.8691
2020-01-18 23:30:00+00:00,48,124.7995
2020-01-19 00:00:00+00:00,1,204.5924
2020-01-19 00:30:00+00:00,2,421.5733
2020-01-19 01:00:00+00:00,3,221.088
2020-01-19 01:30:00+00:00,4,-49.6331
2020-01-19 02:00:00+00:00,5,-38.9032
2020-01-19 02:30:00+00:00,6,-98.3934
2020-01-19 03:00:00+00:00,7,40.2443
2020-01-19 03:30:00+00:00,8,89.9262
2020-01-19 04:00:00+00:00,9,122.2974
2020-01-19 04:30:00+00:00,10,122.975
2020-01-19 05:00:00+00:00,11,150.4751
2020-01-19 05:30:00+00:00,12,19.3738
2020-01-19 06:00:00+00:00,13,-23.4941
2020-01-19 06:30:00+00:00,14,-31.1333
2020-01-19 07:00:00+00:00,15,6.5416
2020-01-19 07:30:00+00:00,16,315.2206
2020-01-19 08:00:00+00:00,17,375.0263
2020-01-19 08:30:00+00:00,18,637.4207
2020-01-19 09:00:00+00:00,19,32.9429
2020-01-19 09:30:00+00:00,20,21.7833
2020-01-19 10:00:00+00:00,21,117.2904
2020-01-19 10:30:00+00:00,22,-105.5878
2020-01-19 11:00:00+00:00,23,72.9461
2020-01-19 11:30:00+00:00,24,-104.441
2020-01-19 12:00:00+00:00,25,-27.5529
2020-01-19 12:30:00+00:00,26,115.997
2020-01-19 13:00:00+00:00,27,109.3417
2020-01-19 13:30:00+00:00,28,-12.603
2020-01-19 14:00:00+00:00,29,-171.3515
2020-01-19 14:30:00+00:00,30,-251.2246
2020-01-19 15:00:00+00:00,31,255.4594
2020-01-19 15:30:00+00:00,32,244.4572
2020-01-19 16:00:00+00:00,33,400.4841
2020-01-19 16:30:00+00:00,34,346.3358
2020-01-19 17:00:00+00:00,35,570.0738
2020-01-19 17:30:00+00:00,36,640.9913
2020-01-19 18:00:00+00:00,37,283.0184
2020-01-19 18:30:00+00:00,38,-2.9149
2020-01-19 19:00:00+00:00,39,396.5368
2020-01-19 19:30:00+00:00,40,515.9332
2020-01-19 20:00:00+00:00,41,264.8342
2020-01-19 20:30:00+00:00,42,361.2324
2020-01-19 21:00:00+00:00,43,395.8118
2020-01-19 21:30:00+00:00,44,268.5977
2020-01-19 22:00:00+00:00,45,11.9732
2020-01-19 22:30:00+00:00,46,-63.4406
2020-01-19 23:00:00+00:00,47,-219.8046
2020-01-19 23:30:00+00:00,48,-456.4821
2020-01-20 00:00:00+00:00,1,-325.0348
2020-01-20 00:30:00+00:00,2,-38.4064
2020-01-20 01:00:00+00:00,3,36.1931
2020-01-20 01:30:00+00:00,4,-141.0143
2020-01-20 02:00:00+00:00,5,-31.1492
2020-01-20 02:30:00+00:00,6,53.7665
2020-01-20 03:00:00+00:00,7,-183.8851
2020-01-20 03:30:00+00:00,8,-268.3463
2020-01-20 04:00:00+00:00,9,-493.0661
2020-01-20 04:30:00+00:00,10,-566.4157
2020-01-20 05:00:00+00:00,11,40.507
2020-01-20 05:30:00+00:00,12,135.9211
2020-01-20 06:00:00+00:00,13,413.9893
2020-01-20 06:30:00+00:00,14,-262.7451
2020-01-20 07:00:00+00:00,15,43.7596
2020-01-20 07:30:00+00:00,16,315.4546
2020-01-20 08:00:00+00:00,17,-113.8071
2020-01-20 08:30:00+00:00,18,164.3715
2020-01-20 09:00:00+00:00,19,212.3933
2020-01-20 09:30:00+00:00,20,48.8454
2020-01-20 10:00:00+00:00,21,154.4261
2020-01-20 10:30:00+00:00,22,-114.4216
2020-01-20 11:00:00+00:00,23,-212.0302
2020-01-20 11:30:00+00:00,24,-122.6382
2020-01-20 12:00:00+00:00,25,-17.8249
2020-01-20 12:30:00+00:00,26,-258.8163
2020-01-20 13:00:00+00:00,27,-496.9937
2020-01-20 13:30:00+00:00,28,-426.3137
2020-01-20 14:00:00+00:00,29,-313.898
2020-01-20 14:30:00+00:00,30,-49.929
2020-01-20 15:00:00+00:00,31,-88.2123
2020-01-20 15:30:00+00:00,32,-243.1831
2020-01-20 16:00:00+00:00,33,-374.7599
2020-01-20 16:30:00+00:00,34,-156.4268
2020-01-20 17:00:00+00:00,35,-384.901
2020-01-20 17:30:00+00:00,36,-89.0586
2020-01-20 18:00:00+00:00,37,-83.0673
2020-01-20 18:30:00+00:00,38,161.4689
2020-01-20 19:00:00+00:00,39,117.6104
2020-01-20 19:30:00+00:00,40,298.2395
2020-01-20 20:00:00+00:00,41,-15.4823
2020-01-20 20:30:00+00:00,42,-269.8959
2020-01-20 21:00:00+00:00,43,-243.7565
2020-01-20 21:30:00+00:00,44,-300.9341
2020-01-20 22:00:00+00:00,45,110.729
2020-01-20 22:30:00+00:00,46,-18.4266
2020-01-20 23:00:00+00:00,47,-26.66
2020-01-20 23:30:00+00:00,48,-14.0309
2020-01-21 00:00:00+00:00,1,-58.5849
2020-01-21 00:30:00+00:00,2,170.3829
2020-01-21 01:00:00+00:00,3,-1.2493
2020-01-21 01:30:00+00:00,4,-109.9219
2020-01-21 02:00:00+00:00,5,-91.9133
2020-01-21 02:30:00+00:00,6,-24.7269
2020-01-21 03:00:00+00:00,7,-27.2744
2020-01-21 03:30:00+00:00,8,27.5032
2020-01-21 04:00:00+00:00,9,-40.2441
2020-01-21 04:30:00+00:00,10,253.0689
2020-01-21 05:00:00+00:00,11,504.4778
2020-01-21 05:30:00+00:00,12,457.8825
2020-01-21 06:00:00+00:00,13,940.1441
2020-01-21 06:30:00+00:00,14,532.1499
2020-01-21 07:00:00+00:00,15,468.6396
2020-01-21 07:30:00+00:00,16,871.9414
2020-01-21 08:00:00+00:00,17,408.001
2020-01-21 08:30:00+00:00,18,528.042
2020-01-21 09:00:00+00:00,19,652.5331
2020-01-21 09:30:00+00:00,20,436.1968
2020-01-21 10:00:00+00:00,21,-65.3569
2020-01-21 10:30:00+00:00,22,-104.3805
2020-01-21 11:00:00+00:00,23,-217.6113
2020-01-21 11:30:00+00:00,24,-306.2819
2020-01-21 12:00:00+00:00,25,-419.498
2020-01-21 12:30:00+00:00,26,-783.3709
2020-01-21 13:00:00+00:00,27,-905.599
2020-01-21 13:30:00+00:00,28,-368.56
2020-01-21 14:00:00+00:00,29,-352.9127
2020-01-21 14:30:00+00:00,30,-403.3462
2020-01-21 15:00:00+00:00,31,-61.7427
2020-01-21 15:30:00+00:00,32,135.2017
2020-01-21 16:00:00+00:00,33,41.5189
2020-01-21 16:30:00+00:00,34,213.6098
2020-01-21 17:00:00+00:00,35,479.2759
2020-01-21 17:30:00+00:00,36,379.1124
2020-01-21 18:00:00+00:00,37,381.6506
2020-01-21 18:30:00+00:00,38,277.3314
2020-01-21 19:00:00+00:00,39,294.4425
2020-01-21 19:30:00+00:00,40,122.283
2020-01-21 20:00:00+00:00,41,171.165
2020-01-21 20:30:00+00:00,42,-32.3231
2020-01-21 21:00:00+00:00,43,286.2673
2020-01-21 21:30:00+00:00,44,323.7324
2020-01-21 22:00:00+00:00,45,204.1028
2020-01-21 22:30:00+00:00,46,-169.2759
2020-01-21 23:00:00+00:00,47,203.7817
2020-01-21 23:30:00+00:00,48,425.4714
2020-01-22 00:00:00+00:00,1,-81.9462
2020-01-22 00:30:00+00:00,2,132.0586
2020-01-22 01:00:00+00:00,3,-26.6387
2020-01-22 01:30:00+00:00,4,-20.8265
2020-01-22 02:00:00+00:00,5,251.9453
2020-01-22 02:30:00+00:00,6,380.4569
2020-01-22 03:00:00+00:00,7,109.7319
2020-01-22 03:30:00+00:00,8,-21.2265
2020-01-22 04:00:00+00:00,9,324.1814
2020-01-22 04:30:00+00:00,10,625.3955
2020-01-22 05:00:00+00:00,11,259.3766
2020-01-22 05:30:00+00:00,12,285.7525
2020-01-22 06:00:00+00:00,13,477.5542
2020-01-22 06:30:00+00:00,14,427.7499
2020-01-22 07:00:00+00:00,15,93.4224
2020-01-22 07:30:00+00:00,16,302.6805
2020-01-22 08:00:00+00:00,17,258.1209
2020-01-22 08:30:00+00:00,18,164.1377
2020-01-22 09:00:00+00:00,19,54.2633
2020-01-22 09:30:00+00:00,20,326.0731
2020-01-22 10:00:00+00:00,21,248.0664
2020-01-22 10:30:00+00:00,22,100.6084
2020-01-22 11:00:00+00:00,23,378.8252
2020-01-22 11:30:00+00:00,24,426.1735
2020-01-22 12:00:00+00:00,25,312.965
2020-01-22 12:30:00+00:00,26,271.418
2020-01-22 13:00:00+00:00,27,-171.6101
2020-01-22 13:30:00+00:00,28,-522.3799
2020-01-22 14:00:00+00:00,29,-156.6802
2020-01-22 14:30:00+00:00,30,-14.7655
2020-01-22 15:00:00+00:00,31,-115.4037
2020-01-22 15:30:00+00:00,32,4.5993
2020-01-22 16:00:00+00:00,33,-192.8985
2020-01-22 16:30:00+00:00,34,103.7377
2020-01-22 17:00:00+00:00,35,393.779
2020-01-22 17:30:00+00:00,36,264.8439
2020-01-22 18:00:00+00:00,37,422.2756
2020-01-22 18:30:00+00:00,38,334.7334
2020-01-22 19:00:00+00:00,39,-117.684
2020-01-22 19:30:00+00:00,40,148.8447
2020-01-22 20:00:00+00:00,41,233.6304
2020-01-22 20:30:00+00:00,42,-136.9064
2020-01-22 21:00:00+00:00,43,254.247
2020-01-22 21:30:00+00:00,44,120.6068
2020-01-22 22:00:00+00:00,45,55.8776
2020-01-22 22:30:00+00:00,46,-1.0359
2020-01-22 23:00:00+00:00,47,100.1813
2020-01-22 23:30:00+00:00,48,109.051
2020-01-23 00:00:00+00:00,1,378.8014
2020-01-23 00:30:00+00:00,2,332.8143
2020-01-23 01:00:00+00:00,3,194.5899
2020-01-23 01:30:00+00:00,4,-115.4205
2020-01-23 02:00:00+00:00,5,-192.0604
2020-01-23 02:30:00+00:00,6,-147.8436
2020-01-23 03:00:00+00:00,7,-75.9436
2020-01-23 03:30:00+00:00,8,53.6456
2020-01-23 04:00:00+00:00,9,44.0009
2020-01-23 04:30:00+00:00,10,-17.2728
2020-01-23 05:00:00+00:00,11,-211.3502
2020-01-23 05:30:00+00:00,12,-186.096
2020-01-23 06:00:00+00:00,13,-52.5837
2020-01-23 06:30:00+00:00,14,23.2463
2020-01-23 07:00:00+00:00,15,-53.6103
2020-01-23 07:30:00+00:00,16,314.2745
2020-01-23 08:00:00+00:00,17,26.392
2020-01-23 08:30:00+00:00,18,-36.8288
2020-01-23 09:00:00+00:00,19,125.4318
2020-01-23 09:30:00+00:00,20,171.524
2020-01-23 10:00:00+00:00,21,125.1152
2020-01-23 10:30:00+00:00,22,205.012
2020-01-23 11:00:00+00:00,23,252.8556
2020-01-23 11:30:00+00:00,24,88.7674
2020-01-23 12:00:00+00:00,25,79.3393
2020-01-23 12:30:00+00:00,26,-9.3218
2020-01-23 13:00:00+00:00,27,-103.399
2020-01-23 13:30:00+00:00,28,-160.009
2020-01-23 14:00:00+00:00,29,-53.5398
2020-01-23 14:30:00+00:00,30,-214.4298
2020-01-23 15:00:00+00:00,31,-57.3337
2020-01-23 15:30:00+00:00,32,158.3278
2020-01-23 16:00:00+00:00,33,-71.5164
2020-01-23 16:30:00+00:00,34,-154.801
2020-01-23 17:00:00+00:00,35,-482.687
2020-01-23 17:30:00+00:00,36,-537.3126
2020-01-23 18:00:00+00:00,37,-397.1933
2020-01-23 18:30:00+00:00,38,-135.0737
2020-01-23 19:00:00+00:00,39,267.7023
2020-01-23 19:30:00+00:00,40,71.5193
2020-01-23 20:00:00+00:00,41,-74.9731
2020-01-23 20:30:00+00:00,42,-156.8385
2020-01-23 21:00:00+00:00,43,338.3882
2020-01-23 21:30:00+00:00,44,238.9364
2020-01-23 22:00:00+00:00,45,112.1136
2020-01-23 22:30:00+00:00,46,-153.5429
2020-01-23 23:00:00+00:00,47,-89.1686
2020-01-23 23:30:00+00:00,48,-359.7223
2020-01-24 00:00:00+00:00,1,-293.2535
2020-01-24 00:30:00+00:00,2,-10.1026
2020-01-24 01:00:00+00:00,3,-162.7728
2020-01-24 01:30:00+00:00,4,-197.6602
2020-01-24 02:00:00+00:00,5,-78.6227
2020-01-24 02:30:00+00:00,6,-177.5264
2020-01-24 03:00:00+00:00,7,-238.8404
2020-01-24 03:30:00+00:00,8,-457.9413
2020-01-24 04:00:00+00:00,9,-98.512
2020-01-24 04:30:00+00:00,10,-245.6852
2020-01-24 05:00:00+00:00,11,-279.5674
2020-01-24 05:30:00+00:00,12,-144.1982
2020-01-24 06:00:00+00:00,13,16.3559
2020-01-24 06:30:00+00:00,14,103.8204
2020-01-24 07:00:00+00:00,15,-314.1504
2020-01-24 07:30:00+00:00,16,33.7678
2020-01-24 08:00:00+00:00,17,-32.19
2020-01-24 08:30:00+00:00,18,40.6688
2020-01-24 09:00:00+00:00,19,0.3497
2020-01-24 09:30:00+00:00,20,-2.3503
2020-01-24 10:00:00+00:00,21,-15.2334
2020-01-24 10:30:00+00:00,22,59.8133
2020-01-24 11:00:00+00:00,23,3.5195
2020-01-24 11:30:00+00:00,24,30.6152
2020-01-24 12:00:00+00:00,25,55.521
2020-01-24 12:30:00+00:00,26,-19.4509
2020-01-24 13:00:00+00:00,27,-118.3868
2020-01-24 13:30:00+00:00,28,-325.5884
2020-01-24 14:00:00+00:00,29,-148.0737
2020-01-24 14:30:00+00:00,30,-231.1747
2020-01-24 15:00:00+00:00,31,500.9481
2020-01-24 15:30:00+00:00,32,129.7461
2020-01-24 16:00:00+00:00,33,-178.3655
2020-01-24 16:30:00+00:00,34,-72.9964
2020-01-24 17:00:00+00:00,35,-218.2369
2020-01-24 17:30:00+00:00,36,-167.0687
2020-01-24 18:00:00+00:00,37,-99.075
2020-01-24 18:30:00+00:00,38,-86.7791
2020-01-24 19:00:00+00:00,39,118.4079
