local_datetime,settlementPeriod,imbalancePriceAmountGBP
2021-01-14 02:00:00+00:00,5,81
2021-01-14 02:30:00+00:00,6,80.5
2021-01-14 03:00:00+00:00,7,12
2021-01-14 03:30:00+00:00,8,10.05
2021-01-14 04:00:00+00:00,9,10.05
2021-01-14 04:30:00+00:00,10,10.05
2021-01-14 05:00:00+00:00,11,75.95
2021-01-14 05:30:00+00:00,12,74
2021-01-14 06:00:00+00:00,13,73.8
2021-01-14 06:30:00+00:00,14,12
2021-01-14 07:00:00+00:00,15,10
2021-01-14 07:30:00+00:00,16,10.1
2021-01-14 08:00:00+00:00,17,47.8
2021-01-14 08:30:00+00:00,18,47.8
2021-01-14 09:00:00+00:00,19,0
2021-01-14 09:30:00+00:00,20,0
2021-01-14 10:00:00+00:00,21,0
2021-01-14 10:30:00+00:00,22,6.25
2021-01-14 11:00:00+00:00,23,10.1
2021-01-14 11:30:00+00:00,24,75
2021-01-14 12:00:00+00:00,25,85
2021-01-14 12:30:00+00:00,26,105
2021-01-14 13:00:00+00:00,27,105
2021-01-14 13:30:00+00:00,28,10.1
2021-01-14 14:00:00+00:00,29,10.1
2021-01-14 14:30:00+00:00,30,71.9
2021-01-14 15:00:00+00:00,31,2.5
2021-01-14 15:30:00+00:00,32,6.25
2021-01-14 16:00:00+00:00,33,10.1
2021-01-14 16:30:00+00:00,34,50
2021-01-14 17:00:00+00:00,35,50.01
2021-01-14 17:30:00+00:00,36,50.01
2021-01-14 18:00:00+00:00,37,48
2021-01-14 18:30:00+00:00,38,50
2021-01-14 19:00:00+00:00,39,55
2021-01-14 19:30:00+00:00,40,104
2021-01-14 20:00:00+00:00,41,102
2021-01-14 20:30:00+00:00,42,50.5
2021-01-14 21:00:00+00:00,43,88
2021-01-14 21:30:00+00:00,44,50.56
2021-01-14 22:00:00+00:00,45,50.1
2021-01-14 22:30:00+00:00,46,0
2021-01-14 23:00:00+00:00,47,0
2021-01-14 23:30:00+00:00,48,12
2021-01-15 00:00:00+00:00,1,51
2021-01-15 00:30:00+00:00,2,71.9
2021-01-15 01:00:00+00:00,3,71.9
2021-01-15 01:30:00+00:00,4,12
2021-01-15 02:00:00+00:00,5,0
2021-01-15 02:30:00+00:00,6,48.35
2021-01-15 03:00:00+00:00,7,72
2021-01-15 03:30:00+00:00,8,71.8
2021-01-15 04:00:00+00:00,9,48.9
2021-01-15 04:30:00+00:00,10,10.1
2021-01-15 05:00:00+00:00,11,48.95
2021-01-15 05:30:00+00:00,12,0
2021-01-15 06:00:00+00:00,13,74.9
2021-01-15 06:30:00+00:00,14,74.15
2021-01-15 07:00:00+00:00,15,49
2021-01-15 07:30:00+00:00,16,91.03
2021-01-15 08:00:00+00:00,17,49
2021-01-15 08:30:00+00:00,18,149
2021-01-15 09:00:00+00:00,19,150
2021-01-15 09:30:00+00:00,20,154
2021-01-15 10:00:00+00:00,21,170
2021-01-15 10:30:00+00:00,22,149
2021-01-15 11:00:00+00:00,23,145
2021-01-15 11:30:00+00:00,24,49
2021-01-15 12:00:00+00:00,25,100
2021-01-15 12:30:00+00:00,26,49
2021-01-15 13:00:00+00:00,27,165
2021-01-15 13:30:00+00:00,28,49
2021-01-15 14:00:00+00:00,29,162.57912
2021-01-15 14:30:00+00:00,30,51.5
2021-01-15 15:00:00+00:00,31,51.5
2021-01-15 15:30:00+00:00,32,49.1
2021-01-15 16:00:00+00:00,33,49.5
2021-01-15 16:30:00+00:00,34,58
2021-01-15 17:00:00+00:00,35,164.99
2021-01-15 17:30:00+00:00,36,49.1
2021-01-15 18:00:00+00:00,37,149
2021-01-15 18:30:00+00:00,38,100
2021-01-15 19:00:00+00:00,39,11
2021-01-15 19:30:00+00:00,40,6.25
2021-01-15 20:00:00+00:00,41,49
2021-01-15 20:30:00+00:00,42,10
2021-01-15 21:00:00+00:00,43,76
2021-01-15 21:30:00+00:00,44,49.5
2021-01-15 22:00:00+00:00,45,70.95
2021-01-15 22:30:00+00:00,46,13.25003
2021-01-15 23:00:00+00:00,47,47.85
2021-01-15 23:30:00+00:00,48,75.9
2021-01-16 00:00:00+00:00,1,75.5
2021-01-16 00:30:00+00:00,2,75.5
2021-01-16 01:00:00+00:00,3,75.9
2021-01-16 01:30:00+00:00,4,74.2
2021-01-16 02:00:00+00:00,5,13.25003
2021-01-16 02:30:00+00:00,6,10
2021-01-16 03:00:00+00:00,7,13.25003
2021-01-16 03:30:00+00:00,8,13.48
2021-01-16 04:00:00+00:00,9,74.2
2021-01-16 04:30:00+00:00,10,21.99
2021-01-16 05:00:00+00:00,11,74.75
2021-01-16 05:30:00+00:00,12,74.75
2021-01-16 06:00:00+00:00,13,74.75
2021-01-16 06:30:00+00:00,14,76
2021-01-16 07:00:00+00:00,15,75
2021-01-16 07:30:00+00:00,16,75
2021-01-16 08:00:00+00:00,17,46.9
2021-01-16 08:30:00+00:00,18,13.25003
2021-01-16 09:00:00+00:00,19,13.25003
2021-01-16 09:30:00+00:00,20,34
2021-01-16 10:00:00+00:00,21,47.62
2021-01-16 10:30:00+00:00,22,13.25003
2021-01-16 11:00:00+00:00,23,10
2021-01-16 11:30:00+00:00,24,10
2021-01-16 12:00:00+00:00,25,10.05
2021-01-16 12:30:00+00:00,26,24
2021-01-16 13:00:00+00:00,27,77.5
2021-01-16 13:30:00+00:00,28,74.5
2021-01-16 14:00:00+00:00,29,75
2021-01-16 14:30:00+00:00,30,75
2021-01-16 15:00:00+00:00,31,77.5
2021-01-16 15:30:00+00:00,32,77.5
2021-01-16 16:00:00+00:00,33,79.95
2021-01-16 16:30:00+00:00,34,79.95
2021-01-16 17:00:00+00:00,35,82.9
2021-01-16 17:30:00+00:00,36,82.9
2021-01-16 18:00:00+00:00,37,82.9
2021-01-16 18:30:00+00:00,38,82.9
2021-01-16 19:00:00+00:00,39,77.9
2021-01-16 19:30:00+00:00,40,77.5
2021-01-16 20:00:00+00:00,41,14
2021-01-16 20:30:00+00:00,42,77.5
2021-01-16 21:00:00+00:00,43,76
2021-01-16 21:30:00+00:00,44,76
2021-01-16 22:00:00+00:00,45,74
2021-01-16 22:30:00+00:00,46,49.1
2021-01-16 23:00:00+00:00,47,74
2021-01-16 23:30:00+00:00,48,42.55
2021-01-17 00:00:00+00:00,1,41.8
2021-01-17 00:30:00+00:00,2,42.39
2021-01-17 01:00:00+00:00,3,43.94
2021-01-17 01:30:00+00:00,4,41.36971
2021-01-17 02:00:00+00:00,5,71
2021-01-17 02:30:00+00:00,6,50
2021-01-17 03:00:00+00:00,7,71.5
2021-01-17 03:30:00+00:00,8,50
2021-01-17 04:00:00+00:00,9,35.6
2021-01-17 04:30:00+00:00,10,34.88
2021-01-17 05:00:00+00:00,11,40
2021-01-17 05:30:00+00:00,12,71
2021-01-17 06:00:00+00:00,13,41.67
2021-01-17 06:30:00+00:00,14,45.58
2021-01-17 07:00:00+00:00,15,71
2021-01-17 07:30:00+00:00,16,21
2021-01-17 08:00:00+00:00,17,14
2021-01-17 08:30:00+00:00,18,24.38
2021-01-17 09:00:00+00:00,19,15.05
2021-01-17 09:30:00+00:00,20,31
2021-01-17 10:00:00+00:00,21,14
2021-01-17 10:30:00+00:00,22,16
2021-01-17 11:00:00+00:00,23,15.51373
2021-01-17 11:30:00+00:00,24,31
2021-01-17 12:00:00+00:00,25,77
2021-01-17 12:30:00+00:00,26,99
2021-01-17 13:00:00+00:00,27,94.98574
2021-01-17 13:30:00+00:00,28,77
2021-01-17 14:00:00+00:00,29,77.4
2021-01-17 14:30:00+00:00,30,77.4
2021-01-17 15:00:00+00:00,31,80.99
2021-01-17 15:30:00+00:00,32,82.95
2021-01-17 16:00:00+00:00,33,82.95
2021-01-17 16:30:00+00:00,34,82.95
2021-01-17 17:00:00+00:00,35,82.95
2021-01-17 17:30:00+00:00,36,80.99
2021-01-17 18:00:00+00:00,37,80.99
2021-01-17 18:30:00+00:00,38,21.12
2021-01-17 19:00:00+00:00,39,20.5
2021-01-17 19:30:00+00:00,40,21.15
2021-01-17 20:00:00+00:00,41,21.15
2021-01-17 20:30:00+00:00,42,76
2021-01-17 21:00:00+00:00,43,21.15
2021-01-17 21:30:00+00:00,44,10.1
2021-01-17 22:00:00+00:00,45,13.5
2021-01-17 22:30:00+00:00,46,13
2021-01-17 23:00:00+00:00,47,49.5
2021-01-17 23:30:00+00:00,48,24.78
2021-01-18 00:00:00+00:00,1,25.38
2021-01-18 00:30:00+00:00,2,45
2021-01-18 01:00:00+00:00,3,13.5
2021-01-18 01:30:00+00:00,4,11.5
2021-01-18 02:00:00+00:00,5,16
2021-01-18 02:30:00+00:00,6,13
2021-01-18 03:00:00+00:00,7,11
2021-01-18 03:30:00+00:00,8,23.01
2021-01-18 04:00:00+00:00,9,19
2021-01-18 04:30:00+00:00,10,19.89
2021-01-18 05:00:00+00:00,11,70.95
2021-01-18 05:30:00+00:00,12,70.95
2021-01-18 06:00:00+00:00,13,74
2021-01-18 06:30:00+00:00,14,17
2021-01-18 07:00:00+00:00,15,47.85
2021-01-18 07:30:00+00:00,16,74.44
2021-01-18 08:00:00+00:00,17,74.44
2021-01-18 08:30:00+00:00,18,77.8
2021-01-18 09:00:00+00:00,19,77.95
2021-01-18 09:30:00+00:00,20,77.95
2021-01-18 10:00:00+00:00,21,77.95
2021-01-18 10:30:00+00:00,22,77.95
2021-01-18 11:00:00+00:00,23,77.8
2021-01-18 11:30:00+00:00,24,74
2021-01-18 12:00:00+00:00,25,74
2021-01-18 12:30:00+00:00,26,77.8
2021-01-18 13:00:00+00:00,27,37
2021-01-18 13:30:00+00:00,28,25.3
2021-01-18 14:00:00+00:00,29,10
2021-01-18 14:30:00+00:00,30,73.9
2021-01-18 15:00:00+00:00,31,75.47011
2021-01-18 15:30:00+00:00,32,75.47011
2021-01-18 16:00:00+00:00,33,99.55
2021-01-18 16:30:00+00:00,34,115
2021-01-18 17:00:00+00:00,35,99.55
2021-01-18 17:30:00+00:00,36,98
2021-01-18 18:00:00+00:00,37,99.55
2021-01-18 18:30:00+00:00,38,98
2021-01-18 19:00:00+00:00,39,99.5083
2021-01-18 19:30:00+00:00,40,27.56
2021-01-18 20:00:00+00:00,41,27.56
2021-01-18 20:30:00+00:00,42,85
2021-01-18 21:00:00+00:00,43,45
2021-01-18 21:30:00+00:00,44,27.56
2021-01-18 22:00:00+00:00,45,73.5
2021-01-18 22:30:00+00:00,46,73.5
2021-01-18 23:00:00+00:00,47,73.5
2021-01-18 23:30:00+00:00,48,72.9
2021-01-19 00:00:00+00:00,1,71.95
2021-01-19 00:30:00+00:00,2,72
2021-01-19 01:00:00+00:00,3,72.9
2021-01-19 01:30:00+00:00,4,72.75
2021-01-19 02:00:00+00:00,5,70
2021-01-19 02:30:00+00:00,6,70
2021-01-19 03:00:00+00:00,7,39.89
2021-01-19 03:30:00+00:00,8,38.89
2021-01-19 04:00:00+00:00,9,40.28
2021-01-19 04:30:00+00:00,10,71.9
2021-01-19 05:00:00+00:00,11,71.9
2021-01-19 05:30:00+00:00,12,27.56
2021-01-19 06:00:00+00:00,13,71.9
2021-01-19 06:30:00+00:00,14,27.56
2021-01-19 07:00:00+00:00,15,75.8
2021-01-19 07:30:00+00:00,16,76
2021-01-19 08:00:00+00:00,17,76
2021-01-19 08:30:00+00:00,18,76
2021-01-19 09:00:00+00:00,19,76
2021-01-19 09:30:00+00:00,20,75
2021-01-19 10:00:00+00:00,21,75
2021-01-19 10:30:00+00:00,22,76
2021-01-19 11:00:00+00:00,23,76
2021-01-19 11:30:00+00:00,24,75
2021-01-19 12:00:00+00:00,25,30
2021-01-19 12:30:00+00:00,26,72
2021-01-19 13:00:00+00:00,27,76
2021-01-19 13:30:00+00:00,28,76
2021-01-19 14:00:00+00:00,29,76.67
2021-01-19 14:30:00+00:00,30,76
2021-01-19 15:00:00+00:00,31,76
2021-01-19 15:30:00+00:00,32,90
2021-01-19 16:00:00+00:00,33,76
2021-01-19 16:30:00+00:00,34,76
2021-01-19 17:00:00+00:00,35,88
2021-01-19 17:30:00+00:00,36,31.5
2021-01-19 18:00:00+00:00,37,31.51
2021-01-19 18:30:00+00:00,38,31.51
2021-01-19 19:00:00+00:00,39,31.51
2021-01-19 19:30:00+00:00,40,31.5
2021-01-19 20:00:00+00:00,41,31.35
2021-01-19 20:30:00+00:00,42,31.5
2021-01-19 21:00:00+00:00,43,31.51
2021-01-19 21:30:00+00:00,44,31.3
2021-01-19 22:00:00+00:00,45,31
2021-01-19 22:30:00+00:00,46,31.5
2021-01-19 23:00:00+00:00,47,71
2021-01-19 23:30:00+00:00,48,71
2021-01-20 00:00:00+00:00,1,71
2021-01-20 00:30:00+00:00,2,72
2021-01-20 01:00:00+00:00,3,72
2021-01-20 01:30:00+00:00,4,72
2021-01-20 02:00:00+00:00,5,72
2021-01-20 02:30:00+00:00,6,71
2021-01-20 03:00:00+00:00,7,71
2021-01-20 03:30:00+00:00,8,71
2021-01-20 04:00:00+00:00,9,71
2021-01-20 04:30:00+00:00,10,72
2021-01-20 05:00:00+00:00,11,71
2021-01-20 05:30:00+00:00,12,72
2021-01-20 06:00:00+00:00,13,75
2021-01-20 06:30:00+00:00,14,72
2021-01-20 07:00:00+00:00,15,73.95
2021-01-20 07:30:00+00:00,16,68.68
2021-01-20 08:00:00+00:00,17,80
2021-01-20 08:30:00+00:00,18,80
2021-01-20 09:00:00+00:00,19,94
2021-01-20 09:30:00+00:00,20,99
2021-01-20 10:00:00+00:00,21,102
2021-01-20 10:30:00+00:00,22,104
2021-01-20 11:00:00+00:00,23,109.97899
2021-01-20 11:30:00+00:00,24,109.96
2021-01-20 12:00:00+00:00,25,109.96
2021-01-20 12:30:00+00:00,26,140
2021-01-20 13:00:00+00:00,27,140
2021-01-20 13:30:00+00:00,28,109
2021-01-20 14:00:00+00:00,29,141
2021-01-20 14:30:00+00:00,30,160
2021-01-20 15:00:00+00:00,31,130
2021-01-20 15:30:00+00:00,32,109.5
2021-01-20 16:00:00+00:00,33,148.75
2021-01-20 16:30:00+00:00,34,178.75
2021-01-20 17:00:00+00:00,35,178.75
2021-01-20 17:30:00+00:00,36,178.75
2021-01-20 18:00:00+00:00,37,40
2021-01-20 18:30:00+00:00,38,108.75
2021-01-20 19:00:00+00:00,39,103.75
2021-01-20 19:30:00+00:00,40,78
2021-01-20 20:00:00+00:00,41,77
2021-01-20 20:30:00+00:00,42,76
2021-01-20 21:00:00+00:00,43,76
2021-01-20 21:30:00+00:00,44,76
2021-01-20 22:00:00+00:00,45,76
2021-01-20 22:30:00+00:00,46,74
2021-01-20 23:00:00+00:00,47,74
2021-01-20 23:30:00+00:00,48,74
2021-01-21 00:00:00+00:00,1,72.5
2021-01-21 00:30:00+00:00,2,72.5
2021-01-21 01:00:00+00:00,3,72.5
2021-01-21 01:30:00+00:00,4,72
2021-01-21 02:00:00+00:00,5,72
2021-01-21 02:30:00+00:00,6,72
2021-01-21 03:00:00+00:00,7,71.5
2021-01-21 03:30:00+00:00,8,11.5
2021-01-21 04:00:00+00:00,9,12.19
2021-01-21 04:30:00+00:00,10,12.08
2021-01-21 05:00:00+00:00,11,32.59
2021-01-21 05:30:00+00:00,12,72
2021-01-21 06:00:00+00:00,13,72.5
2021-01-21 06:30:00+00:00,14,72.5
2021-01-21 07:00:00+00:00,15,72.5
2021-01-21 07:30:00+00:00,16,74
2021-01-21 08:00:00+00:00,17,76
2021-01-21 08:30:00+00:00,18,76
2021-01-21 09:00:00+00:00,19,76
2021-01-21 09:30:00+00:00,20,76
2021-01-21 10:00:00+00:00,21,31.4
2021-01-21 10:30:00+00:00,22,31.4
2021-01-21 11:00:00+00:00,23,33.4
2021-01-21 11:30:00+00:00,24,33.5
2021-01-21 12:00:00+00:00,25,75
2021-01-21 12:30:00+00:00,26,76
2021-01-21 13:00:00+00:00,27,76
2021-01-21 13:30:00+00:00,28,76
2021-01-21 14:00:00+00:00,29,75
2021-01-21 14:30:00+00:00,30,74
2021-01-21 15:00:00+00:00,31,34
2021-01-21 15:30:00+00:00,32,84.95
2021-01-21 16:00:00+00:00,33,84.95
2021-01-21 16:30:00+00:00,34,84.95
2021-01-21 17:00:00+00:00,35,91.5
2021-01-21 17:30:00+00:00,36,99
2021-01-21 18:00:00+00:00,37,99.00024
2021-01-21 18:30:00+00:00,38,89
2021-01-21 19:00:00+00:00,39,89
2021-01-21 19:30:00+00:00,40,87
2021-01-21 20:00:00+00:00,41,80
2021-01-21 20:30:00+00:00,42,84.95
2021-01-21 21:00:00+00:00,43,79.5
2021-01-21 21:30:00+00:00,44,76
2021-01-21 22:00:00+00:00,45,50
2021-01-21 22:30:00+00:00,46,74
2021-01-21 23:00:00+00:00,47,73
2021-01-21 23:30:00+00:00,48,30.11651
2021-01-22 00:00:00+00:00,1,23.72
2021-01-22 00:30:00+00:00,2,24
2021-01-22 01:00:00+00:00,3,21.76
2021-01-22 01:30:00+00:00,4,21.33
2021-01-22 02:00:00+00:00,5,19.7
2021-01-22 02:30:00+00:00,6,19.36
2021-01-22 03:00:00+00:00,7,18.48
2021-01-22 03:30:00+00:00,8,18.15
2021-01-22 04:00:00+00:00,9,28.74
2021-01-22 04:30:00+00:00,10,29.23
2021-01-22 05:00:00+00:00,11,72
2021-01-22 05:30:00+00:00,12,73
2021-01-22 06:00:00+00:00,13,74
2021-01-22 06:30:00+00:00,14,74
2021-01-22 07:00:00+00:00,15,73
2021-01-22 07:30:00+00:00,16,31.4
2021-01-22 08:00:00+00:00,17,75
2021-01-22 08:30:00+00:00,18,94.89
2021-01-22 09:00:00+00:00,19,94.89
2021-01-22 09:30:00+00:00,20,90
2021-01-22 10:00:00+00:00,21,82
2021-01-22 10:30:00+00:00,22,80
2021-01-22 11:00:00+00:00,23,34.85
2021-01-22 11:30:00+00:00,24,35.1
2021-01-22 12:00:00+00:00,25,35.1
2021-01-22 12:30:00+00:00,26,34.65
2021-01-22 13:00:00+00:00,27,35
2021-01-22 13:30:00+00:00,28,35.3
2021-01-22 14:00:00+00:00,29,75
2021-01-22 14:30:00+00:00,30,90
2021-01-22 15:00:00+00:00,31,82
2021-01-22 15:30:00+00:00,32,220
2021-01-22 16:00:00+00:00,33,45.1
2021-01-22 16:30:00+00:00,34,220.54
2021-01-22 17:00:00+00:00,35,240.54
2021-01-22 17:30:00+00:00,36,245.54
2021-01-22 18:00:00+00:00,37,220.54
2021-01-22 18:30:00+00:00,38,50
2021-01-22 19:00:00+00:00,39,245.54
2021-01-22 19:30:00+00:00,40,225
2021-01-22 20:00:00+00:00,41,125
2021-01-22 20:30:00+00:00,42,98
2021-01-22 21:00:00+00:00,43,94.85
2021-01-22 21:30:00+00:00,44,78
2021-01-22 22:00:00+00:00,45,78
2021-01-22 22:30:00+00:00,46,76.5
2021-01-22 23:00:00+00:00,47,38.13
2021-01-22 23:30:00+00:00,48,38.13
2021-01-23 00:00:00+00:00,1,73.5
2021-01-23 00:30:00+00:00,2,74
2021-01-23 01:00:00+00:00,3,74.25
2021-01-23 01:30:00+00:00,4,74
2021-01-23 02:00:00+00:00,5,74
2021-01-23 02:30:00+00:00,6,74
2021-01-23 03:00:00+00:00,7,75
2021-01-23 03:30:00+00:00,8,74
2021-01-23 04:00:00+00:00,9,73.5
2021-01-23 04:30:00+00:00,10,38.2
2021-01-23 05:00:00+00:00,11,38.15
2021-01-23 05:30:00+00:00,12,74
2021-01-23 06:00:00+00:00,13,83
2021-01-23 06:30:00+00:00,14,82
2021-01-23 07:00:00+00:00,15,74
2021-01-23 07:30:00+00:00,16,38.2
2021-01-23 08:00:00+00:00,17,38.15
2021-01-23 08:30:00+00:00,18,82
2021-01-23 09:00:00+00:00,19,5.8
2021-01-23 09:30:00+00:00,20,0
2021-01-23 10:00:00+00:00,21,38.25
2021-01-23 10:30:00+00:00,22,79.45
2021-01-23 11:00:00+00:00,23,79
2021-01-23 11:30:00+00:00,24,79
2021-01-23 12:00:00+00:00,25,85
2021-01-23 12:30:00+00:00,26,79.45
2021-01-23 13:00:00+00:00,27,79
2021-01-23 13:30:00+00:00,28,38.75
2021-01-23 14:00:00+00:00,29,38.6
2021-01-23 14:30:00+00:00,30,38.8
2021-01-23 15:00:00+00:00,31,39.01
2021-01-23 15:30:00+00:00,32,39.01
2021-01-23 16:00:00+00:00,33,118.51
2021-01-23 16:30:00+00:00,34,45.1
2021-01-23 17:00:00+00:00,35,203.51
2021-01-23 17:30:00+00:00,36,233.51
2021-01-23 18:00:00+00:00,37,233.51
2021-01-23 18:30:00+00:00,38,223.51
2021-01-23 19:00:00+00:00,39,223.51
2021-01-23 19:30:00+00:00,40,110
2021-01-23 20:00:00+00:00,41,55
2021-01-23 20:30:00+00:00,42,78
2021-01-23 21:00:00+00:00,43,80
2021-01-23 21:30:00+00:00,44,94.5
2021-01-23 22:00:00+00:00,45,78
2021-01-23 22:30:00+00:00,46,74
2021-01-23 23:00:00+00:00,47,39.51
2021-01-23 23:30:00+00:00,48,39
2021-01-24 00:00:00+00:00,1,77.5
2021-01-24 00:30:00+00:00,2,73.4
2021-01-24 01:00:00+00:00,3,39
2021-01-24 01:30:00+00:00,4,34
2021-01-24 02:00:00+00:00,5,34
2021-01-24 02:30:00+00:00,6,39
2021-01-24 03:00:00+00:00,7,72.9
2021-01-24 03:30:00+00:00,8,72.75
2021-01-24 04:00:00+00:00,9,34
2021-01-24 04:30:00+00:00,10,34
2021-01-24 05:00:00+00:00,11,72
2021-01-24 05:30:00+00:00,12,75
2021-01-24 06:00:00+00:00,13,39
2021-01-24 06:30:00+00:00,14,0
2021-01-24 07:00:00+00:00,15,0
2021-01-24 07:30:00+00:00,16,0
2021-01-24 08:00:00+00:00,17,75
2021-01-24 08:30:00+00:00,18,80
2021-01-24 09:00:00+00:00,19,80
2021-01-24 09:30:00+00:00,20,84.95
2021-01-24 10:00:00+00:00,21,84.95
2021-01-24 10:30:00+00:00,22,97
2021-01-24 11:00:00+00:00,23,92
2021-01-24 11:30:00+00:00,24,97
2021-01-24 12:00:00+00:00,25,97
2021-01-24 12:30:00+00:00,26,97
2021-01-24 13:00:00+00:00,27,97
2021-01-24 13:30:00+00:00,28,40.81
2021-01-24 14:00:00+00:00,29,97
2021-01-24 14:30:00+00:00,30,97
2021-01-24 15:00:00+00:00,31,40.81
2021-01-24 15:30:00+00:00,32,41
2021-01-24 16:00:00+00:00,33,41
2021-01-24 16:30:00+00:00,34,45
2021-01-24 17:00:00+00:00,35,174.61
2021-01-24 17:30:00+00:00,36,55
2021-01-24 18:00:00+00:00,37,41.05
2021-01-24 18:30:00+00:00,38,41
2021-01-24 19:00:00+00:00,39,41
2021-01-24 19:30:00+00:00,40,5.8
2021-01-24 20:00:00+00:00,41,5.8
2021-01-24 20:30:00+00:00,42,5.8
2021-01-24 21:00:00+00:00,43,72
2021-01-24 21:30:00+00:00,44,41.3
2021-01-24 22:00:00+00:00,45,40.1
2021-01-24 22:30:00+00:00,46,40.1
2021-01-24 23:00:00+00:00,47,72
2021-01-24 23:30:00+00:00,48,71.5
2021-01-25 00:00:00+00:00,1,72
2021-01-25 00:30:00+00:00,2,72
2021-01-25 01:00:00+00:00,3,71
2021-01-25 01:30:00+00:00,4,50
2021-01-25 02:00:00+00:00,5,71.5
2021-01-25 02:30:00+00:00,6,70
2021-01-25 03:00:00+00:00,7,38.35
2021-01-25 03:30:00+00:00,8,38
2021-01-25 04:00:00+00:00,9,40.1
2021-01-25 04:30:00+00:00,10,40
2021-01-25 05:00:00+00:00,11,72
2021-01-25 05:30:00+00:00,12,40
2021-01-25 06:00:00+00:00,13,75
2021-01-25 06:30:00+00:00,14,75
2021-01-25 07:00:00+00:00,15,75
2021-01-25 07:30:00+00:00,16,75
2021-01-25 08:00:00+00:00,17,75
2021-01-25 08:30:00+00:00,18,93.03
2021-01-25 09:00:00+00:00,19,97
2021-01-25 09:30:00+00:00,20,96.75
2021-01-25 10:00:00+00:00,21,100.11
2021-01-25 10:30:00+00:00,22,80
2021-01-25 11:00:00+00:00,23,42.15
2021-01-25 11:30:00+00:00,24,39
2021-01-25 12:00:00+00:00,25,10.1
2021-01-25 12:30:00+00:00,26,34
2021-01-25 13:00:00+00:00,27,10.1
2021-01-25 13:30:00+00:00,28,10.1
2021-01-25 14:00:00+00:00,29,10.1
2021-01-25 14:30:00+00:00,30,74
2021-01-25 15:00:00+00:00,31,80
2021-01-25 15:30:00+00:00,32,78
2021-01-25 16:00:00+00:00,33,10.1
2021-01-25 16:30:00+00:00,34,80
2021-01-25 17:00:00+00:00,35,44
2021-01-25 17:30:00+00:00,36,105
2021-01-25 18:00:00+00:00,37,100
2021-01-25 18:30:00+00:00,38,90
2021-01-25 19:00:00+00:00,39,88
2021-01-25 19:30:00+00:00,40,74.9
2021-01-25 20:00:00+00:00,41,43.2
2021-01-25 20:30:00+00:00,42,44
2021-01-25 21:00:00+00:00,43,74
2021-01-25 21:30:00+00:00,44,74
2021-01-25 22:00:00+00:00,45,82.5
2021-01-25 22:30:00+00:00,46,68
2021-01-25 23:00:00+00:00,47,10.1
2021-01-25 23:30:00+00:00,48,38.42234
2021-01-26 00:00:00+00:00,1,69.9
2021-01-26 00:30:00+00:00,2,70
2021-01-26 01:00:00+00:00,3,31.85
2021-01-26 01:30:00+00:00,4,30
2021-01-26 02:00:00+00:00,5,43.07
2021-01-26 02:30:00+00:00,6,69
2021-01-26 03:00:00+00:00,7,69
2021-01-26 03:30:00+00:00,8,69
2021-01-26 04:00:00+00:00,9,69
2021-01-26 04:30:00+00:00,10,71.5
2021-01-26 05:00:00+00:00,11,40.25
2021-01-26 05:30:00+00:00,12,69
2021-01-26 06:00:00+00:00,13,98.99996
2021-01-26 06:30:00+00:00,14,99.00005
2021-01-26 07:00:00+00:00,15,98.79
2021-01-26 07:30:00+00:00,16,105
2021-01-26 08:00:00+00:00,17,92
2021-01-26 08:30:00+00:00,18,99
2021-01-26 09:00:00+00:00,19,100
2021-01-26 09:30:00+00:00,20,109
2021-01-26 10:00:00+00:00,21,109
2021-01-26 10:30:00+00:00,22,109
2021-01-26 11:00:00+00:00,23,110
2021-01-26 11:30:00+00:00,24,109
2021-01-26 12:00:00+00:00,25,109
2021-01-26 12:30:00+00:00,26,109
2021-01-26 13:00:00+00:00,27,100
2021-01-26 13:30:00+00:00,28,45
2021-01-26 14:00:00+00:00,29,99.95
2021-01-26 14:30:00+00:00,30,99.95
2021-01-26 15:00:00+00:00,31,107
2021-01-26 15:30:00+00:00,32,107
2021-01-26 16:00:00+00:00,33,98.35
2021-01-26 16:30:00+00:00,34,98.79
2021-01-26 17:00:00+00:00,35,109
2021-01-26 17:30:00+00:00,36,110
2021-01-26 18:00:00+00:00,37,96.5
2021-01-26 18:30:00+00:00,38,86
2021-01-26 19:00:00+00:00,39,45
2021-01-26 19:30:00+00:00,40,10.1
2021-01-26 20:00:00+00:00,41,75.75
2021-01-26 20:30:00+00:00,42,75.75
2021-01-26 21:00:00+00:00,43,75.75
2021-01-26 21:30:00+00:00,44,72
2021-01-26 22:00:00+00:00,45,45
2021-01-26 22:30:00+00:00,46,42.5
2021-01-26 23:00:00+00:00,47,72
2021-01-26 23:30:00+00:00,48,72
2021-01-27 00:00:00+00:00,1,72
2021-01-27 00:30:00+00:00,2,72
2021-01-27 01:00:00+00:00,3,71.9
2021-01-27 01:30:00+00:00,4,68.75
2021-01-27 02:00:00+00:00,5,71.9
2021-01-27 02:30:00+00:00,6,71.9
2021-01-27 03:00:00+00:00,7,71.9
2021-01-27 03:30:00+00:00,8,71.85
2021-01-27 04:00:00+00:00,9,71.9
2021-01-27 04:30:00+00:00,10,71.85
2021-01-27 05:00:00+00:00,11,69.5
2021-01-27 05:30:00+00:00,12,69.5
2021-01-27 06:00:00+00:00,13,69.5
2021-01-27 06:30:00+00:00,14,69.5
